Date,Open,High,Low,Close*,Adj Close**,Volume
04/18/22,1973.8,1978.3,1945.7,1955.7,1955.7,130
04/17/22,1973.4,1997.1,1972.8,1982.9,1982.9,196
04/13/22,1977.2,1978.7,1963,1970.9,1970.9,101
04/12/22,1969.5,1981,1969.5,1981,1981,204
04/11/22,1952.5,1977.1,1950.6,1972.1,1972.1,246
04/10/22,1946.6,1968.4,1941.8,1944.3,1944.3,163
04/07/22,1928.8,1947.7,1928.8,1941.6,1941.6,153
04/06/22,1919.5,1934.8,1919.5,1933.8,1933.8,311
04/05/22,1916.7,1931.8,1916.7,1918.4,1918.4,138
04/04/22,1927.1,1943.5,1918.4,1922.9,1922.9,412
04/03/22,1921.2,1936.1,1915.6,1929.2,1929.2,371
03/31/22,1935,1938,1917,1919.1,1919.1,1016
03/30/22,1933.5,1949.9,1919.1,1949.2,1949.2,3617
03/29/22,1918.4,1937,1914.5,1933.5,1933.5,17765
03/28/22,1893.5,1912,1893.5,1912,1912,128051
03/27/22,1932.6,1939.6,1932.6,1939.6,1939.6,7
03/24/22,1953.8,1953.8,1953.8,1953.8,1953.8,83
03/23/22,1963.6,1964,1961.6,1961.6,1961.6,8
03/22/22,1936.6,1936.6,1936.6,1936.6,1936.6,204
03/21/22,1920.7,1920.7,1920.7,1920.7,1920.7,26
03/20/22,1925.4,1928.6,1925,1928.6,1928.6,5
03/17/22,1934.5,1939.3,1928.2,1928.2,1928.2,28
03/16/22,1933.9,1947.2,1933.9,1942.1,1942.1,39
03/15/22,1922.4,1922.4,1907.2,1908,1908,104
03/14/22,1939.8,1939.9,1910.7,1928.5,1928.5,71
03/13/22,1976.5,1977.7,1959.6,1959.6,1959.6,145
03/11/22,1985,1996,1959.9,1982.7,1982.7,865
03/10/22,1978.1,2010.5,1978.1,1998.1,1998.1,670
03/09/22,2053.6,2063,1980.8,1985.9,1985.9,1022
03/08/22,1999.4,2072,1998,2040.1,2040.1,1813
03/07/22,1989,2001.1,1963,1993.9,1993.9,2516
03/04/22,1937,1970.9,1935.6,1965.1,1965.1,47
03/03/22,1930.5,1940.3,1924.8,1934.4,1934.4,122
03/02/22,1945.6,1948.2,1919.8,1920.9,1920.9,109
03/01/22,1908.3,1942.4,1903.8,1942.4,1942.4,547
02/28/22,1928.3,1928.4,1894.2,1899.4,1899.4,390
02/25/22,1906.9,1920,1883.6,1886.5,1886.5,586
02/24/22,1911.9,1972.5,1911.7,1925.1,1925.1,2706
02/23/22,1896.6,1910.6,1895.7,1909.2,1909.2,73
02/22/22,1908.1,1912,1890.8,1906.1,1906.1,173
02/18/22,1899.4,1899.4,1890.7,1898.6,1898.6,51
02/17/22,1876.3,1900.7,1876.2,1900.7,1900.7,393
02/16/22,1858.7,1870.2,1856.3,1870.2,1870.2,34
02/15/22,1872.6,1879.7,1847.4,1854.8,1854.8,86
02/14/22,1861.8,1870.6,1854.6,1868,1868,79
02/11/22,1822,1864.8,1822,1840.8,1840.8,181
02/10/22,1833.3,1842.1,1820.8,1836.2,1836.2,365
02/09/22,1825.4,1835.2,1825.3,1835.2,1835.2,683
02/08/22,1818.9,1827.6,1815,1826.6,1826.6,108
02/07/22,1812.2,1821.3,1809.1,1820.6,1820.6,601
02/04/22,1806,1813.7,1792.5,1806.6,1806.6,571
02/03/22,1805.8,1808.1,1787.9,1803,1803,466
02/02/22,1797.8,1810.1,1795.1,1809.2,1809.2,1690
02/01/22,1797.2,1806.1,1797.1,1800.3,1800.3,223
01/31/22,1788.5,1798.5,1785.1,1795,1795,1735
01/28/22,1797.5,1798.4,1778.8,1784.9,1784.9,28521
01/27/22,1793.3,1793.3,1793.3,1793.3,1793.3,196036
01/26/22,1829.9,1829.9,1829.9,1829.9,1829.9,55
01/25/22,1843,1852.7,1842,1852.7,1852.7,11
01/24/22,1837.9,1842.1,1837.9,1841.7,1841.7,8
01/21/22,1838,1842.4,1828.9,1831.8,1831.8,19
01/20/22,1840.6,1843,1838.2,1842.5,1842.5,20
01/19/22,1817.4,1843.1,1817.4,1843.1,1843.1,4
01/18/22,1816.8,1820.1,1812.3,1812.3,1812.3,900
01/14/22,1821.5,1822,1816.5,1816.5,1816.5,816
01/13/22,1819.8,1823,1815.4,1821.2,1821.2,40
01/12/22,1819,1827.2,1816.9,1827.2,1827.2,1547
01/11/22,1803.9,1822.5,1803,1818.6,1818.6,743
01/10/22,1794.9,1798.7,1790.4,1798.4,1798.4,534
01/07/22,1791.8,1797,1784.4,1797,1797,17
01/06/22,1787.1,1791.3,1787.1,1788.7,1788.7,30
01/05/22,1813.1,1824.6,1813.1,1824.6,1824.6,8
01/04/22,1800.5,1815.3,1800,1814,1814,38
01/03/22,1830.1,1830.1,1798.8,1799.4,1799.4,116
12/31/21,1825.1,1827.8,1821.4,1827.5,1827.5,80
12/30/21,1801.7,1816,1796,1812.7,1812.7,306
12/29/21,1803.2,1805.1,1791.4,1805.1,1805.1,623
12/28/21,1812,1818,1805.5,1810.2,1810.2,146
12/27/21,1810,1812.1,1807,1808.1,1808.1,150
12/23/21,1806,1811.2,1800.8,1811.2,1811.2,193
12/22/21,1786,1805.2,1785.5,1801.6,1801.6,567
12/21/21,1791.4,1796.5,1787.9,1787.9,1787.9,575
12/20/21,1796.8,1799.8,1792,1793.7,1793.7,226
12/17/21,1804,1812.9,1803.8,1803.8,1803.8,654
12/16/21,1781,1798.1,1781,1796.6,1796.6,21
12/15/21,1767.4,1778.7,1753.9,1762.6,1762.6,283
12/14/21,1787,1787,1769,1770.4,1770.4,322
12/13/21,1784.4,1787.1,1783.8,1786.3,1786.3,206
12/10/21,1773.8,1785.4,1769.1,1782.9,1782.9,545
12/09/21,1783.5,1783.5,1771.8,1774.6,1774.6,455
12/08/21,1789.9,1789.9,1779,1783.4,1783.4,1383
12/07/21,1779.5,1786.1,1772.3,1782.6,1782.6,308
12/06/21,1780.2,1783,1777.2,1777.5,1777.5,381
12/03/21,1767.5,1785.1,1766.5,1782,1782,694
12/02/21,1780.9,1780.9,1760.6,1760.7,1760.7,1557
12/01/21,1774.8,1790.5,1772.3,1781.6,1781.6,1128
11/30/21,1783.9,1808.1,1768.7,1773.6,1773.6,4903
11/29/21,1791.7,1798.9,1779.1,1782.3,1782.3,26926
11/26/21,1791.1,1791.4,1785.3,1785.3,1785.3,186800
11/24/21,1793,1793,1781.4,1784.1,1784.1,188
11/23/21,1795.5,1795.5,1783.5,1783.5,1783.5,264
11/22/21,1841.6,1841.6,1805.7,1806,1806,14
11/19/21,1851.2,1851.2,1851.2,1851.2,1851.2,21
11/18/21,1861,1861,1861,1861,1861,9
11/17/21,1862.6,1869.7,1862.6,1869.7,1869.7,2
11/16/21,1853.6,1853.6,1853.6,1853.6,1853.6,1
11/15/21,1864.5,1866.9,1864.5,1866.1,1866.1,87
11/12/21,1860.8,1867.9,1847.6,1867.9,1867.9,210
11/11/21,1853.9,1866.5,1853.9,1863.2,1863.2,292
11/10/21,1825.8,1865,1824.9,1847.6,1847.6,795
11/09/21,1826.1,1832.7,1820.7,1830.2,1830.2,170
11/08/21,1817,1827.4,1816.9,1827.4,1827.4,261
11/04/21,1794.9,1817.1,1794.9,1816.4,1816.4,239
11/03/21,1776.6,1798.2,1776.2,1793,1793,103
11/02/21,1768,1768,1761.8,1763.6,1763.6,108
11/01/21,1790.5,1795.5,1787.7,1788.7,1788.7,213
10/31/21,1787.5,1795.1,1786.7,1795.1,1795.1,142
10/28/21,1793.1,1797,1774.6,1783,1783,583
10/27/21,1795.5,1807.3,1795.5,1801.6,1801.6,452
10/26/21,1791.5,1798.1,1791.5,1797.9,1797.9,543
10/25/21,1808.8,1808.8,1788.6,1792.7,1792.7,359
10/24/21,1794.3,1809,1794,1806,1806,140
10/21/21,1787.1,1806.9,1784,1795.5,1795.5,532
10/20/21,1782,1785.7,1781,1781.2,1781.2,146
10/19/21,1774.6,1785.6,1774,1784.1,1784.1,127
10/18/21,1777.6,1785,1767.5,1769.7,1769.7,51
10/17/21,1761.6,1770.1,1759.5,1764.8,1764.8,266
10/14/21,1794.5,1795.4,1766.6,1767.2,1767.2,874
10/13/21,1792.2,1799.9,1792,1796.7,1796.7,337
10/12/21,1760.8,1794.5,1760.8,1793.7,1793.7,150
10/11/21,1751.9,1768,1749.8,1758.3,1758.3,139
10/10/21,1756.6,1757.8,1752.2,1754.6,1754.6,128
10/07/21,1757,1780,1754.2,1756.3,1756.3,254
10/06/21,1762.4,1762.4,1752.8,1757.9,1757.9,336
10/05/21,1759.3,1762.9,1744.7,1760.5,1760.5,56
10/04/21,1764.3,1764.3,1749,1759.6,1759.6,98
10/03/21,1764.5,1768.9,1749.5,1766.2,1766.2,417
09/30/21,1754.3,1762.6,1748.5,1757,1757,2220
09/29/21,1725.5,1760.3,1724.5,1755.3,1755.3,997
09/28/21,1732.4,1744.1,1721.4,1721.5,1721.5,6634
09/27/21,1739.6,1741.7,1726.8,1735.8,1735.8,15748
09/26/21,1751.7,1754.4,1747.5,1750,1750,808
09/23/21,1749.7,1749.7,1745,1749.7,1749.7,76
09/22/21,1766.8,1766.8,1738.2,1747.7,1747.7,31
09/21/21,1776.7,1784.3,1767,1776.7,1776.7,17
09/20/21,1762.2,1776,1759,1776,1776,106
09/19/21,1751.8,1761.8,1750.9,1761.8,1761.8,185
09/16/21,1758.8,1763,1749.4,1749.4,1749.4,581
09/15/21,1792.9,1792.9,1743.9,1754.6,1754.6,1645
09/14/21,1803.7,1803.7,1792.4,1792.4,1792.4,59
09/13/21,1791.4,1806.2,1783,1804.7,1804.7,764
09/12/21,1789.8,1796,1784,1792,1792,533
09/09/21,1789.6,1789.6,1789.6,1789.6,1789.6,-
09/08/21,1798.7,1798.7,1787.9,1797.4,1797.4,49
09/07/21,1781.7,1790.7,1781.7,1790.7,1790.7,69
09/06/21,1825.7,1825.7,1792.7,1795.9,1795.9,48
09/02/21,1820.9,1833.9,1818.9,1830.9,1830.9,53
09/01/21,1813.2,1813.9,1806.8,1808.7,1808.7,26
08/31/21,1813.5,1815.9,1809.5,1813.1,1813.1,114
08/30/21,1815.9,1815.9,1801.1,1815,1815,82
08/29/21,1818.2,1820.3,1807.8,1809,1809,684
08/26/21,1803.4,1816.6,1803.1,1816.6,1816.6,1219
08/25/21,1787.4,1792.2,1781,1792.2,1792.2,61
08/24/21,1792,1792.9,1784,1788.2,1788.2,812
08/23/21,1801,1805.6,1801,1805.6,1805.6,22
08/22/21,1776.8,1804.8,1776.8,1803.2,1803.2,32
08/19/21,1784.1,1787.5,1778.2,1781,1781,235
08/18/21,1780,1789.3,1775.5,1780.2,1780.2,245
08/17/21,1787.8,1791.5,1779,1781.6,1781.6,263
08/16/21,1787.7,1794.2,1780,1785,1785,200
08/15/21,1776.9,1787.8,1771.9,1786.9,1786.9,219
08/12/21,1758.3,1777.3,1757.4,1775.2,1775.2,436
08/11/21,1749.7,1752.4,1745.5,1749,1749,739
08/10/21,1727.3,1752.2,1727.3,1750.4,1750.4,542
08/09/21,1728.6,1735.2,1720.1,1728.8,1728.8,1363
08/08/21,1753.5,1753.8,1692.6,1723.4,1723.4,1621
08/05/21,1799.8,1800.1,1758.4,1760,1760,859
08/04/21,1810.8,1813.7,1796,1805.1,1805.1,588
08/03/21,1809.3,1831.3,1806.3,1810.5,1810.5,2860
08/02/21,1812.3,1813.5,1806,1810.1,1810.1,3341
08/01/21,1812.4,1818.7,1804.8,1818.1,1818.1,1334
07/29/21,1828,1830.5,1808.9,1812.6,1812.6,3100
07/28/21,1806.6,1832.6,1806.1,1831.2,1831.2,30496
07/27/21,1799.5,1799.5,1799.5,1799.5,1799.5,209783
07/26/21,1803.7,1803.7,1799.5,1799.5,1799.5,1
07/25/21,1802.5,1802.5,1797.2,1798.7,1798.7,17
07/22/21,1800,1801.4,1800,1801.4,1801.4,1
07/21/21,1793.6,1805,1793.6,1805,1805,2
07/20/21,1807,1807,1800,1802.9,1802.9,135
07/19/21,1812.9,1824,1810.9,1810.9,1810.9,128
07/18/21,1803.3,1813.4,1803.3,1808.7,1808.7,33
07/15/21,1830.1,1831.4,1814.5,1814.5,1814.5,78
07/14/21,1831.6,1833,1823.4,1828.4,1828.4,99
07/13/21,1813.1,1829,1813.1,1824.3,1824.3,707
07/12/21,1808.1,1812,1800.6,1809.4,1809.4,78
07/11/21,1802.6,1805.5,1799.5,1805.5,1805.5,147
07/08/21,1803.6,1810.1,1798.8,1810,1810,218
07/07/21,1797,1818.5,1797,1799.6,1799.6,148
07/06/21,1798.7,1808.4,1797.2,1801.5,1801.5,244
07/05/21,1786.7,1809.8,1786.7,1793.5,1793.5,332
07/01/21,1778.7,1787.9,1778.3,1782.6,1782.6,23
06/30/21,1775.7,1781.2,1768.8,1775.9,1775.9,44
06/29/21,1761.1,1770.8,1759.2,1770.8,1770.8,51
06/28/21,1776.8,1777.1,1752.1,1762.8,1762.8,419
06/27/21,1779.6,1779.6,1779.6,1779.6,1779.6,888
06/24/21,1777.7,1788,1775.2,1776.6,1776.6,35
06/23/21,1778.9,1786.4,1775.6,1775.6,1775.6,78
06/22/21,1780.7,1793.2,1780.6,1782.3,1782.3,136
06/21/21,1783.4,1786.9,1775.9,1776.3,1776.3,101
06/20/21,1768.8,1785.2,1766.8,1781.8,1781.8,38
06/17/21,1775.7,1792.4,1767.9,1767.9,1767.9,354
06/16/21,1811.8,1823.3,1769.6,1773.8,1773.8,1135
06/15/21,1859.4,1860.1,1809.2,1859.5,1859.5,117
06/14/21,1866.4,1867.2,1854.4,1854.5,1854.5,78
06/13/21,1866.2,1866.6,1846.5,1864,1864,41
06/10/21,1900.9,1902.3,1875.2,1877.4,1877.4,349
06/09/21,1887.7,1899.8,1871.5,1894.2,1894.2,186
06/08/21,1894.9,1897.7,1889.2,1893.2,1893.2,148
06/07/21,1896.5,1902.9,1890,1892.2,1892.2,930
06/06/21,1890.5,1899.7,1883.2,1896.8,1896.8,87
06/03/21,1869.3,1895.5,1854,1889.8,1889.8,367
06/02/21,1908.8,1908.8,1865,1871.2,1871.2,1021
06/01/21,1899.2,1908.8,1896,1907.5,1907.5,1267
05/31/21,1905.1,1916.2,1892.8,1902.9,1902.9,640
05/27/21,1897.5,1905.4,1881.9,1902.5,1902.5,2415
05/26/21,1896.8,1903.9,1888.2,1895.7,1895.7,35794
05/25/21,1901.3,1901.3,1901.3,1901.3,1901.3,170526
05/24/21,1882.5,1898.1,1882.5,1898.1,1898.1,56
05/23/21,1882.1,1884.6,1882.1,1884.6,1884.6,39
05/20/21,1872.1,1876.7,1872.1,1876.7,1876.7,5
05/19/21,1865.5,1885,1864.8,1881.8,1881.8,85
05/18/21,1866.4,1884.9,1863.6,1881.3,1881.3,348
05/17/21,1870.5,1870.5,1867.8,1867.8,1867.8,3
05/16/21,1849.9,1867.5,1847.2,1867.5,1867.5,13
05/13/21,1824.5,1842.9,1824.5,1837.9,1837.9,41
05/12/21,1814.7,1826.8,1814.1,1823.8,1823.8,100
05/11/21,1825.2,1825.2,1821.7,1822.6,1822.6,3
05/10/21,1837.2,1838.1,1831.6,1835.9,1835.9,420
05/09/21,1835.6,1845.6,1835.4,1837.5,1837.5,13
05/06/21,1842.9,1842.9,1831.1,1831.1,1831.1,2
05/05/21,1788.9,1815.5,1787.6,1815.5,1815.5,13
05/04/21,1781.5,1784.1,1779.2,1784.1,1784.1,57
05/03/21,1788.2,1788.5,1774.8,1775.8,1775.8,182
05/02/21,1788.5,1793,1788.5,1791.4,1791.4,18
04/29/21,1771.8,1771.8,1763.9,1767.3,1767.3,18
04/28/21,1781,1789,1758.6,1768.1,1768.1,196
04/27/21,1768.2,1774,1764.6,1773.2,1773.2,756
04/26/21,1780,1782,1777.7,1778,1778,117
04/25/21,1778,1779.7,1770.8,1779.2,1779.2,549
04/22/21,1786.1,1794.5,1772,1777,1777,332
04/21/21,1794.2,1794.2,1779.5,1781.2,1781.2,159
04/20/21,1783,1794.1,1777.7,1792.3,1792.3,250
04/19/21,1769.3,1777.3,1765.5,1777.3,1777.3,1464
04/18/21,1782.1,1788.5,1769.4,1769.4,1769.4,144
04/15/21,1770.4,1779.5,1770.1,1779,1779,625
04/14/21,1740.1,1767.9,1740.1,1765.4,1765.4,368
04/13/21,1741.3,1745.9,1732.7,1734.9,1734.9,1037
04/12/21,1733.8,1746.9,1722.1,1746.2,1746.2,367
04/11/21,1740.8,1740.8,1726.7,1731.2,1731.2,40
04/08/21,1750.8,1750.8,1733.3,1743.3,1743.3,484
04/07/21,1736,1758,1734.6,1756.8,1756.8,1298
04/06/21,1742.7,1742.7,1733.7,1740.1,1740.1,557
04/05/21,1726.9,1744.8,1726.9,1741.5,1741.5,890
04/04/21,1727.9,1729.7,1721.9,1727,1727,275
03/31/21,1706.8,1728.8,1706.4,1726.5,1726.5,720
03/30/21,1683.7,1713.8,1676.5,1713.8,1713.8,762
03/29/21,1711,1712.6,1676.5,1683.9,1683.9,25316
03/28/21,1712.1,1712.1,1712.1,1712.1,1712.1,135457
03/25/21,1721.3,1732.2,1721.3,1732.2,1732.2,33
03/24/21,1732.7,1733.2,1724.5,1724.9,1724.9,15
03/23/21,1727.5,1732.9,1727.5,1732.9,1732.9,26
03/22/21,1724.7,1724.7,1724.7,1724.7,1724.7,6
03/21/21,1737.8,1737.8,1737.8,1737.8,1737.8,51
03/18/21,1742.2,1742.2,1733.6,1741.4,1741.4,13
03/17/21,1745.8,1750.3,1721.8,1732.2,1732.2,138
03/16/21,1735.3,1750.1,1725.6,1726.8,1726.8,488
03/15/21,1732.3,1733.9,1726,1730.6,1730.6,729
03/14/21,1729.5,1731.9,1722.8,1728.9,1728.9,147
03/12/21,1715.9,1722.5,1699,1719.5,1719.5,80
03/11/21,1725.6,1737.5,1720.2,1722.3,1722.3,18
03/10/21,1713.6,1722.9,1711,1721.5,1721.5,412
03/09/21,1686.2,1717.5,1685.2,1716.6,1716.6,335
03/08/21,1704.7,1705.4,1673.7,1677.7,1677.7,1290
03/05/21,1690.6,1701,1685,1698,1698,302
03/04/21,1706.5,1717.4,1700.2,1700.2,1700.2,521
03/03/21,1730,1732.4,1703.5,1715.3,1715.3,501
03/02/21,1709.4,1733.1,1708.7,1733.1,1733.1,867
03/01/21,1737.1,1747,1720.3,1722.5,1722.5,407
02/26/21,1768.1,1768.2,1718.8,1728.1,1728.1,1593
02/25/21,1801.5,1802,1766.7,1774.4,1774.4,1049
02/24/21,1805.8,1805.8,1796.4,1796.4,1796.4,1500
02/23/21,1809.6,1811.3,1796.4,1804.4,1804.4,569
02/22/21,1784,1807.8,1784,1806.7,1806.7,165
02/19/21,1764.3,1787.6,1764.3,1775.8,1775.8,118
02/18/21,1776.1,1784.6,1766,1773.4,1773.4,587
02/17/21,1785.8,1789.7,1768.8,1771.1,1771.1,614
02/16/21,1820.9,1823.4,1787.3,1797.2,1797.2,1141
02/12/21,1825,1827.5,1809.2,1821.6,1821.6,259
02/11/21,1840.5,1845,1820.9,1824.9,1824.9,602
02/10/21,1842.6,1851.1,1837,1840.6,1840.6,543
02/09/21,1841.9,1843.3,1830.7,1835.3,1835.3,184
02/08/21,1816.3,1836.7,1809,1831.9,1831.9,254
02/05/21,1794.3,1813.5,1790.9,1810.9,1810.9,1278
02/04/21,1832.2,1832.2,1782.8,1788.9,1788.9,2375
02/03/21,1834.8,1842.4,1829.8,1832.2,1832.2,1195
02/02/21,1859.6,1861.3,1827.6,1830.5,1830.5,1293
02/01/21,1866.6,1871.9,1850,1860.8,1860.8,1494
01/29/21,1842,1876,1838.7,1847.3,1847.3,1634
01/28/21,1843.4,1862.9,1831.5,1837.9,1837.9,27283
01/27/21,1844.9,1844.9,1844.9,1844.9,1844.9,195540
01/26/21,1855.8,1855.8,1850.7,1850.7,1850.7,59
01/25/21,1864.7,1864.7,1851.8,1854.9,1854.9,26
01/22/21,1854.9,1855.7,1852.7,1855.7,1855.7,8
01/21/21,1865.3,1868,1865.3,1865.3,1865.3,6
01/20/21,1847.8,1866.6,1844.4,1865.9,1865.9,16
01/19/21,1802,1842.9,1802,1839.5,1839.5,13
01/15/21,1829.4,1829.4,1825,1829.3,1829.3,31
01/14/21,1836.7,1850.7,1836.7,1850.3,1850.3,149
01/13/21,1858,1858.6,1853.6,1853.6,1853.6,189
01/12/21,1849,1859.7,1839.4,1842.9,1842.9,176
01/11/21,1826.5,1849.6,1826.5,1849.6,1849.6,20
01/08/21,1908,1908,1834.1,1834.1,1834.1,60
01/07/21,1922.6,1926.7,1912,1912.3,1912.3,122
01/06/21,1952,1959.9,1901.5,1906.9,1906.9,331
01/05/21,1941.7,1952.7,1941.3,1952.7,1952.7,113
01/04/21,1912.2,1945.1,1912.2,1944.7,1944.7,154
12/31/20,1897,1901.3,1892.7,1893.1,1893.1,127
12/30/20,1879.9,1895.8,1877.3,1891,1891,444
12/29/20,1881.3,1881.3,1879.7,1879.7,1879.7,343
12/28/20,1895.5,1895.8,1873.7,1877.2,1877.2,75
12/24/20,1877.3,1879.9,1875.7,1879.9,1879.9,46
12/23/20,1867,1878.8,1864.5,1874.7,1874.7,82
12/22/20,1882.2,1882.2,1861,1866.6,1866.6,233
12/21/20,1884.8,1908,1869.1,1879.2,1879.2,136
12/18/20,1882.4,1889.5,1882.3,1885.7,1885.7,276
12/17/20,1874.2,1896.2,1874.2,1887.2,1887.2,414
12/16/20,1856.5,1864.7,1850.5,1856.1,1856.1,1090
12/15/20,1833.5,1853.6,1833.2,1852.3,1852.3,961
12/14/20,1835.5,1835.7,1822.7,1828.7,1828.7,258
12/11/20,1838.5,1846,1829.1,1839.8,1839.8,109
12/10/20,1833.2,1849.1,1828,1833.6,1833.6,177
12/09/20,1867.1,1867.1,1827,1834.6,1834.6,215
12/08/20,1863,1875.8,1861.8,1870.8,1870.8,121
12/07/20,1836.5,1866.9,1820.8,1861.8,1861.8,1427
12/04/20,1840.7,1847.6,1828.2,1835.9,1835.9,1213
12/03/20,1829.2,1842,1825.3,1836.8,1836.8,1765
12/02/20,1811.3,1830,1807.8,1825.7,1825.7,771
12/01/20,1775,1815.9,1774.9,1814.1,1814.1,1859
11/30/20,1785,1787.2,1762.3,1775.7,1775.7,3145
11/27/20,1806.1,1817,1770.7,1781.9,1781.9,71804
11/25/20,1801.4,1805.7,1801.4,1805.7,1805.7,205754
11/24/20,1829.3,1829.3,1799.3,1804.8,1804.8,1041
11/23/20,1834.8,1837.8,1829.2,1837.8,1837.8,843
11/20/20,1871.2,1872.6,1871.2,1872.6,1872.6,1900
11/19/20,1865.8,1865.8,1856,1861.1,1861.1,59
11/18/20,1873.5,1873.5,1873.5,1873.5,1873.5,152
11/17/20,1888.4,1888.4,1884.5,1884.5,1884.5,59
11/16/20,1874.6,1887.3,1871,1887.3,1887.3,6
11/13/20,1877,1890.1,1876.8,1885.7,1885.7,240
11/12/20,1869,1878.5,1866.6,1872.6,1872.6,220
11/11/20,1878.8,1878.8,1855.5,1860.7,1860.7,222
11/10/20,1879.3,1885.3,1871.2,1875.4,1875.4,276
11/09/20,1955.6,1963.2,1847.1,1853.2,1853.2,745
11/06/20,1940.8,1958.8,1940.8,1950.3,1950.3,304
11/05/20,1901.7,1948,1901.7,1945.3,1945.3,135
11/04/20,1893.8,1907,1885.3,1894.6,1894.6,782
11/03/20,1891.5,1908.5,1891.5,1908.5,1908.5,712
11/02/20,1872.9,1894.7,1872.9,1890.4,1890.4,190
10/29/20,1862.8,1886.6,1862.8,1877.4,1877.4,725
10/28/20,1876.1,1879.8,1858.8,1865.6,1865.6,240
10/27/20,1870.9,1876.2,1870.9,1876.2,1876.2,277
10/26/20,1904.6,1908.8,1904.4,1908.8,1908.8,176
10/25/20,1895.5,1907,1893.5,1902.7,1902.7,242
10/22/20,1899.9,1913.3,1896.2,1902,1902,287
10/21/20,1924.3,1924.3,1898.2,1901.1,1901.1,899
10/20/20,1913.6,1927.3,1913.6,1924.6,1924.6,1202
10/19/20,1901.3,1910.4,1896.1,1910.4,1910.4,329
10/18/20,1907.3,1907.8,1899.5,1906.4,1906.4,43
10/15/20,1898.5,1900.8,1898.5,1900.8,1900.8,53
10/14/20,1897.3,1906.3,1889.6,1903.2,1903.2,254
10/13/20,1889.7,1910.8,1882.5,1901.3,1901.3,33
10/12/20,1921.9,1922.2,1887,1888.5,1888.5,191
10/11/20,1924,1926.5,1921.6,1922.5,1922.5,96
10/08/20,1909.3,1929.1,1905.1,1919.5,1919.5,580
10/07/20,1893,1893,1882.7,1888.6,1888.6,348
10/06/20,1874.1,1889.8,1873.1,1883.6,1883.6,50
10/05/20,1906.6,1918,1874.4,1901.1,1901.1,968
10/04/20,1898.9,1915.6,1884.7,1912.5,1912.5,1360
10/01/20,1893.9,1913,1893.9,1900.2,1900.2,530
09/30/20,1884.1,1909.6,1882.5,1908.4,1908.4,730
09/29/20,1893,1899.7,1879.8,1887.5,1887.5,600
09/28/20,1876.5,1895.4,1872.4,1894.3,1894.3,3283
09/27/20,1872.8,1872.8,1872.8,1872.8,1872.8,10455
09/24/20,1856.3,1857.7,1856.3,1857.7,1857.7,4
09/23/20,1851.5,1868.3,1851.5,1868.3,1868.3,365
09/22/20,1875.5,1875.5,1859.9,1859.9,1859.9,5
09/21/20,1913.1,1913.1,1898.6,1898.6,1898.6,331
09/20/20,1946.2,1946.2,1883.4,1901.2,1901.2,52
09/17/20,1950.5,1952.1,1949,1952.1,1952.1,38
09/16/20,1939,1946,1933.7,1940,1940,67
09/15/20,1961.3,1961.4,1956.7,1960.2,1960.2,124
09/14/20,1955.8,1968.5,1955.8,1956.3,1956.3,74
09/13/20,1946.3,1953.1,1943,1953.1,1953.1,55
09/10/20,1944,1949.5,1937.8,1937.8,1937.8,73
09/09/20,1944.1,1962.7,1944.1,1954.2,1954.2,722
09/08/20,1926.9,1946.2,1924.6,1944.7,1944.7,219
09/07/20,1930.9,1937.9,1903.1,1933,1933,271
09/03/20,1927.9,1939.7,1917.7,1923.9,1923.9,607
09/02/20,1937.1,1938.8,1923,1927.6,1927.6,179
09/01/20,1967.3,1967.3,1934.4,1934.4,1934.4,71
08/31/20,1961.7,1986.3,1961.7,1968.2,1968.2,186
08/30/20,1970,1971.3,1953.3,1967.6,1967.6,158
08/27/20,1927.1,1971.3,1922.5,1964.6,1964.6,778
08/26/20,1948.9,1972.5,1921.6,1921.6,1921.6,2303
08/25/20,1909.7,1950.8,1909.7,1940.7,1940.7,287
08/24/20,1927.5,1928.5,1911.8,1911.8,1911.8,176
08/23/20,1930.2,1940,1922.2,1927.7,1927.7,85
08/20/20,1941,1945,1908.9,1934.6,1934.6,184
08/19/20,1941.2,1948.3,1922.3,1933.8,1933.8,106
08/18/20,1980,1980,1938.7,1958.7,1958.7,347
08/17/20,2001.1,2002.8,1972.1,1999.4,1999.4,92
08/16/20,1949.6,1985,1949.6,1985,1985,97
08/13/20,1938.7,1947.4,1937,1937,1937,201
08/12/20,1921.5,1957.4,1916.9,1956.7,1956.7,71
08/11/20,1923,1946.6,1871.6,1934.9,1934.9,404
08/10/20,2012.4,2016,1904,1932.6,1932.6,971
08/09/20,2026.4,2043.8,2017.5,2024.4,2024.4,233
08/06/20,2040.1,2055,2009.6,2010.1,2010.1,808
08/05/20,2045.5,2063,2040,2051.5,2051.5,294
08/04/20,2024,2050.2,2011,2031.1,2031.1,1422
08/03/20,1971,2016.2,1968.8,2001.2,2001.2,2010
08/02/20,1984.3,1984.3,1955.5,1966,1966,683
07/30/20,1948.6,1981.1,1948,1962.8,1962.8,2914
07/29/20,1963.4,1965.1,1930,1942.3,1942.3,28853
07/28/20,1953.2,1953.5,1952.6,1953.5,1953.5,209835
07/27/20,1931.5,1944.7,1928.6,1944.7,1944.7,825
07/26/20,1901.7,1938,1901.5,1931,1931,364
07/23/20,1884.3,1897.3,1884.3,1897.3,1897.3,474
